Year;Title;Artist;Genre;Duration (seconds);Duration (min:sec);Release Date;Popularity;Acousticness;Danceability;Energy;Instrumentalness;Key;Loudness;Mode;Tempo;Time Signature;Valence
2019;London Boy;Taylor Swift;pop;190;3:10;2019-08-23;82;0.0246;0.695;0.71;0.000104;1.0;-6.639;1.0;157.925;4.0;0.557
2019;Under The Sun (with J. Cole & Lute feat. DaBaby);Dreamville, J. Cole, Lute, DaBaby;hip hop, pop rap, rap, underground hip hop;202;3:22;2019-07-05;76;0.511;0.691;0.64;0.0;0.0;-6.441;1.0;138.672;4.0;0.163
2019;Sofia;Clairo;bedroom pop, indie pop, pop, pov: indie;188;3:08;2019-08-02;81;0.598;0.744;0.619;0.00372;0.0;-9.805;1.0;112.997;4.0;0.641
2019;In My Room;Frank Ocean;lgbtq+ hip hop, neo soul;133;2:13;2019-11-02;79;0.594;0.861;0.647;0.661;7.0;-7.425;1.0;158.037;4.0;0.67
2019;Goodbyes (feat. Young Thug);Post Malone, Young Thug;dfw rap, melodic rap, pop, rap;174;2:54;2019-09-06;81;0.456;0.548;0.653;0.0;5.0;-3.875;1.0;150.068;4.0;0.163
2019;Popular Monster;Falling In Reverse;alternative metal, pop punk, rap metal;220;3:40;2019-11-20;78;0.00821;0.461;0.897;0.0;3.0;-3.982;0.0;165.107;4.0;0.358
2019;Formula;Labrinth;indie poptimism, pop;91;1:31;2019-10-04;85;0.0448;0.574;0.664;0.0553;11.0;-6.068;1.0;144.654;4.0;0.226
2019;Falling;Harry Styles;pop;240;4:00;2019-12-13;85;0.839;0.567;0.267;1.46e-06;4.0;-6.502;1.0;110.011;4.0;0.0592
2019;Better Together;Luke Combs;contemporary country, country;219;3:39;2019-11-08;76;0.827;0.552;0.225;0.0;0.0;-11.501;1.0;138.002;4.0;0.67
2019;GONE, GONE / THANK YOU;Tyler, The Creator;hip hop, rap;375;6:15;2019-05-17;78;0.216;0.518;0.492;0.0012;10.0;-8.436;0.0;78.848;4.0;0.471
2019;Everything BoZ;Trippie Redd, Coi Leray;melodic rap, rap, trap;205;3:25;2019-08-09;76;0.193;0.714;0.535;0.0;9.0;-7.896;1.0;139.944;4.0;0.0974
2019;Make No Sense;YoungBoy Never Broke Again;baton rouge rap, rap;148;2:28;2019-10-11;76;0.0208;0.876;0.733;0.0;10.0;-4.478;0.0;154.904;4.0;0.962
2019;God Speed;Zach Bryan;classic oklahoma country, modern country pop;253;4:13;2019-08-24;74;0.869;0.583;0.0819;0.0;0.0;-15.249;1.0;79.385;4.0;0.167
2019;ME! (feat. Brendon Urie of Panic! At The Disco);Taylor Swift, Brendon Urie, Panic! At The Disco;pop;193;3:13;2019-08-23;81;0.033;0.61;0.83;0.0;0.0;-4.105;1.0;182.162;4.0;0.728
2019;Lost in the Fire (feat. The Weeknd);Gesaffelstein, The Weeknd;dark clubbing, electro trash;202;3:22;2019-03-08;85;0.0933;0.658;0.671;0.000927;2.0;-12.21;1.0;100.966;4.0;0.166
2019;RUNNING OUT OF TIME;Tyler, The Creator;hip hop, rap;177;2:57;2019-05-17;76;0.296;0.36;0.391;0.000406;6.0;-10.6;1.0;84.281;4.0;0.162
2019;Playing Games (with Bryson Tiller) - Extended Version;Summer Walker, Bryson Tiller;r&b, rap;143;2:23;2019-10-04;78;0.603;0.726;0.408;0.0;11.0;-6.606;0.0;115.918;4.0;0.459
2019;Fine Line;Harry Styles;pop;377;6:17;2019-12-13;81;0.172;0.306;0.347;0.00013;2.0;-8.5;1.0;120.996;4.0;0.0511
2019;Almost (Sweet Music);Hozier;irish singer-songwriter, modern rock, pop, pov: indie;217;3:37;2019-03-01;74;0.0215;0.523;0.687;2.86e-06;7.0;-5.601;1.0;90.036;4.0;0.711
2019;i love you;Billie Eilish;art pop, electropop, pop;291;4:51;2019-03-29;81;0.952;0.421;0.131;0.00453;0.0;-18.435;1.0;137.446;4.0;0.12
2019;No Guidance (feat. Drake);Chris Brown, Drake;pop rap, r&b, rap;260;4:20;2019-06-28;80;0.123;0.696;0.454;0.0;1.0;-6.756;0.0;92.928;4.0;0.136
2019;Bags;Clairo;bedroom pop, indie pop, pop, pov: indie;260;4:20;2019-08-02;78;0.172;0.742;0.546;0.38;1.0;-7.694;1.0;104.996;4.0;0.868
2019;I Forgot That You Existed;Taylor Swift;pop;170;2:50;2019-08-23;79;0.298;0.664;0.316;2.03e-06;5.0;-10.345;1.0;92.875;4.0;0.541
2019;Sunday Best;Surfaces;bedroom soul;158;2:38;2019-01-06;77;0.183;0.878;0.525;0.0;5.0;-6.832;1.0;112.022;4.0;0.694
2019;Truth Hurts;Lizzo;escape room, minnesota hip hop, pop, trap queen;173;2:53;2019-04-19;76;0.11;0.715;0.624;0.0;4.0;-3.046;0.0;158.087;4.0;0.412
2019;Can I Call You Tonight?;Dayglow;austindie, indie rock, pov: indie;278;4:38;2019-11-14;79;0.134;0.641;0.842;0.911;9.0;-7.27;1.0;129.978;4.0;0.499
2020;august;Taylor Swift;pop;261;4:21;2020-07-24;93;0.538;0.532;0.623;7.28e-05;5.0;-9.208;1.0;89.937;4.0;0.403
2020;Shut up My Moms Calling;Hotel Ugly;modern indie pop;164;2:44;2020-02-10;89;0.325;0.485;0.409;0.0;9.0;-10.711;0.0;138.419;4.0;0.376
2020;cardigan;Taylor Swift;pop;239;3:59;2020-07-24;91;0.537;0.613;0.581;0.000345;0.0;-8.588;0.0;130.033;4.0;0.551
2020;Clean Baby Sleep White Noise (Loopable);Dream Supplier, Baby Sleeps, Granular Noise;;142;2:22;2020-04-29;88;0.917;0.0;0.00832;1.0;7.0;-26.712;1.0;0.0;0.0;0.0
2020;Clouded;Brent Faiyaz;r&b, rap;110;1:50;2020-02-07;85;0.774;0.583;0.344;0.0;2.0;-8.765;1.0;65.203;3.0;0.581
2020;Heat Waves;Glass Animals;gauze pop, indietronica, modern rock, pov: indie, shiver pop;238;3:58;2020-08-07;91;0.44;0.761;0.525;6.7e-06;11.0;-6.9;1.0;80.87;4.0;0.531
2020;Glock In My Lap;21 Savage, Metro Boomin;atl hip hop, hip hop, rap, trap;193;3:13;2020-10-02;87;0.00574;0.847;0.733;1.04e-05;10.0;-6.439;0.0;130.029;4.0;0.202
2020;You Should Probably Leave;Chris Stapleton;contemporary country, outlaw country;213;3:33;2020-11-13;83;0.268;0.602;0.477;3.1e-05;9.0;-8.425;1.0;183.89;4.0;0.552
2020;Infrunami;Steve Lacy;afrofuturism;178;2:58;2020-12-04;85;0.31;0.826;0.299;0.0952;9.0;-7.721;1.0;97.012;4.0;0.215
2020;Revival;Zach Bryan;classic oklahoma country, modern country pop;221;3:41;2020-05-08;81;0.772;0.464;0.366;1.58e-05;7.0;-9.025;1.0;78.846;4.0;0.328
2020;Heartless (feat. Morgan Wallen);Diplo, Morgan Wallen;edm, electro house, moombahton, pop dance;169;2:49;2020-05-29;81;0.275;0.765;0.556;0.0;11.0;-6.417;1.0;111.033;4.0;0.274
2020;Runnin;21 Savage, Metro Boomin;atl hip hop, hip hop, rap, trap;195;3:15;2020-10-02;84;0.00748;0.819;0.626;0.101;10.0;-4.574;0.0;143.01;4.0;0.415
2020;Blinding Lights;The Weeknd;canadian contemporary r&b, canadian pop, pop;200;3:20;2020-03-20;92;0.00146;0.514;0.73;9.54e-05;1.0;-5.934;1.0;171.005;4.0;0.334
2020;Rich Nigga Shit (feat. Young Thug);21 Savage, Metro Boomin, Young Thug;atl hip hop, hip hop, rap, trap;190;3:10;2020-10-02;83;0.349;0.825;0.733;0.0;1.0;-5.625;0.0;97.974;4.0;0.62
2020;Sky;Playboi Carti;atl hip hop, plugg, pluggnb, rage rap, rap;193;3:13;2020-12-25;85;0.258;0.785;0.903;0.0;2.0;-4.184;1.0;139.98;4.0;0.565
2020;Martin & Gina;Polo G;chicago rap, rap;132;2:12;2020-05-15;83;0.345;0.832;0.534;0.0;1.0;-7.813;0.0;93.924;4.0;0.116
2020;...And to Those I Love, Thanks for Sticking Around;$uicideboy$;cloud rap, dark trap, new orleans rap, underground hip hop;168;2:48;2020-02-14;81;0.124;0.792;0.511;9.04e-05;2.0;-6.876;1.0;113.983;4.0;0.111
2020;BEST INTEREST;Tyler, The Creator;hip hop, rap;127;2:07;2020-01-25;82;0.0861;0.596;0.575;0.000153;11.0;-8.325;0.0;98.265;3.0;0.34
2020;telepatía;Kali Uchis;colombian pop;160;2:40;2020-12-04;85;0.112;0.653;0.524;0.0;11.0;-9.016;0.0;83.97;4.0;0.553
2020;Took Her To The O;King Von;chicago rap;196;3:16;2020-03-06;81;0.0149;0.82;0.592;4.71e-06;1.0;-7.002;1.0;159.98;4.0;0.4
2020;Low Down;Lil Baby;atl hip hop, atl trap, rap, trap;144;2:24;2020-05-01;80;0.0354;0.962;0.619;0.0;10.0;-5.562;0.0;127.958;4.0;0.154
2020;Forever After All;Luke Combs;contemporary country, country;232;3:52;2020-10-23;80;0.191;0.487;0.65;0.0;0.0;-5.195;1.0;151.964;4.0;0.456
2020;Borderline;Tame Impala;australian psych, modern rock, neo-psychedelic, rock;237;3:57;2020-02-14;84;0.0406;0.621;0.873;9.1e-06;5.0;-3.067;0.0;97.96;4.0;0.873
2020;Been Away;Brent Faiyaz;r&b, rap;223;3:43;2020-02-07;80;0.477;0.602;0.5;5.69e-05;8.0;-9.377;1.0;132.798;4.0;0.395
2020;Secrets;A Boogie Wit da Hoodie;melodic rap, rap, trap;133;2:13;2020-06-19;80;0.118;0.539;0.648;0.0;4.0;-6.008;1.0;91.066;4.0;0.403
2020;Heather;Conan Gray;bedroom pop, pop, pov: indie;198;3:18;2020-03-20;87;0.584;0.357;0.425;0.0;5.0;-7.301;1.0;102.078;3.0;0.27
2020;Save Your Tears;The Weeknd;canadian contemporary r&b, canadian pop, pop;215;3:35;2020-03-20;89;0.0212;0.68;0.826;1.24e-05;0.0;-5.487;1.0;118.051;4.0;0.644
2020;Starting Over;Chris Stapleton;contemporary country, outlaw country;240;4:00;2020-11-13;78;0.452;0.638;0.538;0.000415;10.0;-8.445;1.0;89.124;4.0;0.318
2020;Godzilla (feat. Juice WRLD);Eminem, Juice WRLD;detroit hip hop, hip hop, rap;210;3:30;2020-01-17;84;0.145;0.808;0.745;0.0;10.0;-5.26;0.0;165.995;4.0;0.829
2020;Yale;Ken Carson;rage rap;106;1:46;2020-08-14;80;0.000487;0.728;0.442;8.21e-06;1.0;-10.095;1.0;142.025;4.0;0.441
2020;Heartless;The Weeknd;canadian contemporary r&b, canadian pop, pop;198;3:18;2020-03-20;85;0.0236;0.537;0.746;1.01e-06;10.0;-5.507;0.0;170.062;4.0;0.252
2020;Chicago Freestyle (feat. Giveon);Drake, Giveon;canadian hip hop, canadian pop, hip hop, pop rap, rap;220;3:40;2020-05-01;82;0.629;0.735;0.449;0.0;10.0;-7.507;1.0;122.947;4.0;0.0397
2020;Angels Like You;Miley Cyrus;pop;196;3:16;2020-11-27;91;0.0981;0.672;0.642;0.0;5.0;-4.035;1.0;121.981;4.0;0.494
2020;Levitating (feat. DaBaby);Dua Lipa, DaBaby;dance pop, pop, uk pop;203;3:23;2020-03-27;86;0.00883;0.702;0.825;0.0;6.0;-3.787;0.0;102.977;4.0;0.915
2020;the 1;Taylor Swift;pop;210;3:30;2020-07-24;82;0.757;0.777;0.357;7.28e-06;0.0;-6.942;1.0;139.883;4.0;0.172
2020;champagne problems;Taylor Swift;pop;244;4:04;2020-12-11;82;0.92;0.462;0.24;0.0;0.0;-12.077;1.0;171.319;4.0;0.32
2020;exile (feat. Bon Iver);Taylor Swift, Bon Iver;pop;285;4:45;2020-07-24;83;0.778;0.298;0.38;5.62e-05;6.0;-8.426;1.0;75.602;4.0;0.152
2020;Good Days;SZA;pop, r&b, rap;279;4:39;2020-12-25;81;0.499;0.436;0.655;8.1e-06;1.0;-8.37;0.0;121.002;4.0;0.412
2020;Pain 1993 (with Playboi Carti);Drake, Playboi Carti;canadian hip hop, canadian pop, hip hop, pop rap, rap;149;2:29;2020-05-01;80;0.163;0.825;0.373;0.0;5.0;-5.532;0.0;77.271;4.0;0.12
2020;Jugaste y Sufrí;Eslabon Armado, DannyLux;corrido, corridos tumbados, sad sierreno, sierreno;275;4:35;2020-12-18;80;0.632;0.39;0.499;0.000497;7.0;-7.778;1.0;200.156;1.0;0.34
2020;Go Stupid;Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It;chicago rap, rap;165;2:45;2020-05-15;79;0.0277;0.92;0.833;0.0;1.0;-3.18;1.0;141.034;4.0;0.645
2020;my tears ricochet;Taylor Swift;pop;255;4:15;2020-07-24;81;0.806;0.456;0.263;0.0;0.0;-10.63;1.0;129.86;4.0;0.111
2020;Romantic Lover;Eyedress;noise pop;86;1:26;2020-08-07;81;0.701;0.658;0.447;0.924;9.0;-9.299;0.0;184.316;4.0;0.538
2020;July;Noah Cyrus;alt z, pop;156;2:36;2020-05-15;81;0.868;0.708;0.186;0.0;9.0;-8.953;0.0;72.541;4.0;0.322
2020;Crazy Train;Ozzy Osbourne;album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, nu metal, rock;293;4:53;2020-09-18;80;0.408;0.454;0.913;0.000271;9.0;-4.008;1.0;137.688;4.0;0.521
2020;Wishing Well;Juice WRLD;chicago rap, melodic rap, rap;194;3:14;2020-07-10;80;0.00336;0.65;0.613;0.0;9.0;-6.13;0.0;149.972;4.0;0.0804
2020;Laugh Now Cry Later (feat. Lil Durk);Drake, Lil Durk;canadian hip hop, canadian pop, hip hop, pop rap, rap;261;4:21;2020-08-14;80;0.244;0.761;0.518;3.47e-05;0.0;-8.871;1.0;133.976;4.0;0.522
2020;One Of Them Girls;Lee Brice;contemporary country, country, country road, modern country rock;188;3:08;2020-11-20;77;0.29;0.643;0.79;0.0;4.0;-6.079;1.0;95.981;4.0;0.808
2020;What You Know Bout Love;Pop Smoke;brooklyn drill, rap;160;2:40;2020-07-03;82;0.65;0.709;0.548;1.59e-06;10.0;-8.493;1.0;83.995;4.0;0.543
2020;Rehab (Winter In Paris);Brent Faiyaz;r&b, rap;180;3:00;2020-02-07;77;0.809;0.549;0.242;8.1e-05;5.0;-11.692;1.0;144.211;4.0;0.286
2020;Body Like A Back Road;Sam Hunt;contemporary country, country, country pop;162;2:42;2020-04-03;76;0.441;0.736;0.458;0.0;5.0;-7.437;1.0;98.977;4.0;0.65
2020;willow;Taylor Swift;pop;214;3:34;2020-12-11;82;0.833;0.392;0.574;0.00179;7.0;-9.195;1.0;81.112;4.0;0.529
2020;illicit affairs;Taylor Swift;pop;190;3:10;2020-07-24;81;0.881;0.559;0.31;0.0;10.0;-10.445;1.0;119.845;4.0;0.46
2020;GIVE HEAVEN SOME HELL;HARDY;contemporary country, modern country pop;217;3:37;2020-09-04;75;0.0525;0.639;0.843;0.0;11.0;-4.975;1.0;126.047;4.0;0.528
2020;On Me;Lil Baby;atl hip hop, atl trap, rap, trap;135;2:15;2020-12-04;77;0.00327;0.856;0.564;0.0;6.0;-6.295;0.0;77.972;4.0;0.483
2020;Broke In A Minute;Tory Lanez;canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap;132;2:12;2020-04-10;78;0.144;0.929;0.7;0.0;0.0;-5.595;0.0;120.009;4.0;0.802
2020;Save Me;Jelly Roll;country rap, nashville hip hop, tennessee hip hop;240;4:00;2020-10-16;74;0.653;0.677;0.404;0.0;0.0;-9.552;1.0;83.087;3.0;0.355
2020;you broke me first;Tate McRae;alt z, pop;169;2:49;2020-04-17;84;0.785;0.667;0.373;0.0;4.0;-9.389;1.0;124.148;4.0;0.0823
2020;No Idea;Don Toliver;pop rap, rap, trap;154;2:34;2020-03-13;81;0.524;0.652;0.631;0.000579;6.0;-5.718;0.0;127.998;4.0;0.35
2020;Brown Sleep Noise;Sleep Miracle;color noise, sleep, white noise;248;4:08;2020-12-16;78;0.116;0.0555;0.0837;1.0;1.0;-30.397;1.0;59.509;4.0;0.06
2020;Come & Go (with Marshmello);Juice WRLD, Marshmello;chicago rap, melodic rap, rap;205;3:25;2020-07-10;79;0.0172;0.625;0.814;0.0;0.0;-5.181;1.0;144.991;4.0;0.535
2020;ILoveUIHateU;Playboi Carti;atl hip hop, plugg, pluggnb, rage rap, rap;135;2:15;2020-12-25;79;0.00534;0.684;0.693;0.0;4.0;-6.651;0.0;134.988;4.0;0.108
2020;Time Flies;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;192;3:12;2020-05-01;79;0.201;0.864;0.477;0.0;10.0;-5.786;1.0;86.46;4.0;0.5
2020;invisible string;Taylor Swift;pop;252;4:12;2020-07-24;79;0.838;0.653;0.452;7.73e-05;4.0;-11.143;0.0;83.433;4.0;0.45
2020;Not You Too (feat. Chris Brown);Drake, Chris Brown;canadian hip hop, canadian pop, hip hop, pop rap, rap;269;4:29;2020-05-01;79;0.342;0.458;0.452;1.94e-05;9.0;-9.299;0.0;86.318;4.0;0.316
2020;mirrorball;Taylor Swift;pop;208;3:28;2020-07-24;81;0.687;0.553;0.413;2.33e-06;2.0;-10.037;1.0;110.107;4.0;0.379
2020;WAP (feat. Megan Thee Stallion);Cardi B, Megan Thee Stallion;pop, rap;187;3:07;2020-08-07;80;0.0194;0.935;0.454;0.0;1.0;-7.509;1.0;133.073;4.0;0.357
2020;3 Headed Goat (feat. Lil Baby & Polo G);Lil Durk, Lil Baby, Polo G;chicago drill, chicago rap, drill, hip hop, pop rap, rap, trap;169;2:49;2020-05-08;76;0.269;0.846;0.48;0.0;8.0;-8.618;0.0;143.029;4.0;0.419
2020;The Good Ones;Gabby Barrett;contemporary country;215;3:35;2020-06-19;75;0.18;0.519;0.552;0.0;2.0;-5.023;1.0;89.957;4.0;0.331
2020;I Hope;Gabby Barrett;contemporary country;210;3:30;2020-06-19;76;0.0951;0.466;0.536;0.0;6.0;-6.227;1.0;75.998;4.0;0.377
2020;death bed (coffee for your head);Powfu, beabadoobee;sad lo-fi, sad rap;173;2:53;2020-02-08;83;0.731;0.726;0.431;0.0;8.0;-8.765;0.0;144.026;4.0;0.348
2020;For The Night (feat. Lil Baby & DaBaby);Pop Smoke, Lil Baby, DaBaby;brooklyn drill, rap;190;3:10;2020-07-03;80;0.114;0.823;0.586;0.0;6.0;-6.606;0.0;125.971;4.0;0.347
2020;Without Me;Halsey;electropop, etherpop, indie poptimism, pop;201;3:21;2020-01-17;83;0.297;0.752;0.488;9.11e-06;6.0;-7.05;1.0;136.041;4.0;0.533
2020;After Hours;The Weeknd;canadian contemporary r&b, canadian pop, pop;361;6:01;2020-03-20;87;0.0811;0.664;0.572;0.00604;5.0;-6.099;0.0;108.959;4.0;0.143
2020;Still With You;Jung Kook;k-pop;239;3:59;2020-06-05;85;0.0899;0.529;0.469;1.53e-05;1.0;-6.967;0.0;87.864;4.0;0.344
2020;The Adults Are Talking;The Strokes;alternative rock, garage rock, modern rock, permanent wave, rock;309;5:09;2020-04-10;80;0.0113;0.593;0.749;0.106;5.0;-5.67;1.0;164.959;4.0;0.649
2020;betty;Taylor Swift;pop;294;4:54;2020-07-24;79;0.6;0.593;0.377;0.0;0.0;-8.761;1.0;95.939;4.0;0.502
2020;Uuuu;Steve Lacy;afrofuturism;90;1:30;2020-12-04;76;0.0168;0.947;0.616;0.259;9.0;-3.602;1.0;127.082;4.0;0.968
2020;this is me trying;Taylor Swift;pop;195;3:15;2020-07-24;80;0.314;0.515;0.476;4.74e-05;9.0;-9.843;1.0;135.886;4.0;0.412
2020;After Party;Don Toliver;pop rap, rap, trap;167;2:47;2020-03-13;78;0.00981;0.629;0.692;0.331;5.0;-8.045;1.0;162.948;4.0;0.453
2020;ONE BEER (feat. Lauren Alaina & Devin Dawson);HARDY, Lauren Alaina, Devin Dawson;contemporary country, modern country pop;173;2:53;2020-09-04;74;0.564;0.516;0.745;0.0;2.0;-8.352;1.0;186.006;3.0;0.826
2020;The Thrill;Wiz Khalifa, Empire of the Sun;hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap;234;3:54;2020-11-11;78;0.277;0.817;0.775;0.0;10.0;-4.767;0.0;126.984;4.0;0.806
2020;21;Polo G;chicago rap, rap;163;2:43;2020-05-15;77;0.149;0.783;0.479;0.0;7.0;-10.646;1.0;176.027;4.0;0.533
2020;Lose You To Love Me;Selena Gomez;pop, post-teen pop;206;3:26;2020-01-10;83;0.556;0.488;0.343;0.0;4.0;-8.985;1.0;102.819;4.0;0.0978
2020;Maniac;Conan Gray;bedroom pop, pop, pov: indie;185;3:05;2020-03-20;81;0.00162;0.628;0.639;0.0;8.0;-5.46;1.0;108.045;4.0;0.493
2020;Let You Down;Zach Bryan;classic oklahoma country, modern country pop;209;3:29;2020-11-27;73;0.39;0.515;0.457;0.0;2.0;-4.786;1.0;83.627;4.0;0.625
2020;Bottle and Mary Jane;Jelly Roll;country rap, nashville hip hop, tennessee hip hop;172;2:52;2020-03-13;73;0.651;0.551;0.626;0.0;11.0;-7.666;0.0;180.015;3.0;0.426
2020;Heartbreak Anniversary;Giveon;r&b;198;3:18;2020-03-27;82;0.524;0.449;0.465;1.02e-06;0.0;-8.964;1.0;89.087;3.0;0.543
2020;hot girl bummer;blackbear;pop;188;3:08;2020-08-21;79;0.125;0.782;0.559;0.0;6.0;-7.106;0.0;129.992;1.0;0.685
2020;Don't Start Now;Dua Lipa;dance pop, pop, uk pop;183;3:03;2020-03-27;84;0.0123;0.793;0.793;0.0;11.0;-4.521;0.0;123.95;4.0;0.679
2020;Our Time;Lil Tecca;melodic rap, pluggnb, rap;98;1:38;2020-09-18;79;0.199;0.895;0.439;0.0;5.0;-12.142;0.0;109.988;4.0;0.633
2020;This Side of Paradise;Coyote Theory;;242;4:02;2020-12-11;81;0.432;0.306;0.664;7.5e-06;9.0;-6.07;1.0;158.283;4.0;0.321
2020;November Air;Zach Bryan;classic oklahoma country, modern country pop;243;4:03;2020-11-27;73;0.774;0.429;0.197;3.02e-06;3.0;-9.798;1.0;128.49;4.0;0.197
2020;Sorrows;Bryson Tiller;kentucky hip hop, r&b, rap;193;3:13;2020-10-02;76;0.148;0.633;0.793;0.0;5.0;-6.847;0.0;109.093;4.0;0.761
2020;Element;Pop Smoke;brooklyn drill, rap;135;2:15;2020-02-07;80;0.0301;0.772;0.878;2.18e-06;2.0;-4.22;1.0;61.311;5.0;0.305
2020;Mr. Glock;Key Glock;memphis hip hop, rap, southern hip hop, tennessee hip hop, trap;146;2:26;2020-01-31;74;0.002;0.804;0.946;0.0;7.0;-5.949;1.0;150.141;4.0;0.745
2020;MIDDLE OF THE NIGHT;Elley Duhé;alt z;184;3:04;2020-01-10;86;0.0228;0.41;0.611;0.0;4.0;-8.271;0.0;185.727;3.0;0.0899
2020;Funny Thing;Thundercat;afrofuturism, indie soul;116;1:56;2020-04-03;77;0.827;0.586;0.893;0.642;7.0;-8.772;1.0;140.023;3.0;0.65
2020;We Paid (feat. 42 Dugg);Lil Baby, 42 Dugg;atl hip hop, atl trap, rap, trap;181;3:01;2020-05-01;76;0.135;0.926;0.542;0.0;1.0;-5.064;1.0;135.14;4.0;0.564
2020;Levitating;Dua Lipa;dance pop, pop, uk pop;203;3:23;2020-03-27;83;0.0561;0.695;0.884;0.0;6.0;-2.278;0.0;103.014;4.0;0.914
2021;Wasted On You;Morgan Wallen;contemporary country;178;2:58;2021-01-08;87;0.373;0.505;0.657;0.00107;11.0;-5.24;0.0;196.0;3.0;0.252
2021;The Color Violet;Tory Lanez;canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap;226;3:46;2021-12-10;89;0.157;0.645;0.534;0.0;6.0;-10.8;0.0;105.02;4.0;0.463
2021;Por las Noches;Peso Pluma;corridos tumbados, sad sierreno;239;3:59;2021-06-11;88;0.31;0.807;0.595;2.44e-05;0.0;-7.19;1.0;92.491;4.0;0.392
2021;Buy Dirt;Jordan Davis, Luke Bryan;contemporary country, country road;167;2:47;2021-05-21;83;0.639;0.586;0.559;0.0;4.0;-6.725;1.0;177.945;4.0;0.437
2021;More Than My Hometown;Morgan Wallen;contemporary country;216;3:36;2021-01-08;81;0.615;0.62;0.869;0.0;6.0;-5.479;1.0;126.019;4.0;0.597
2021;family ties (with Kendrick Lamar);Baby Keem, Kendrick Lamar;hip hop, rap;252;4:12;2021-09-10;84;0.00588;0.711;0.611;0.0;1.0;-5.453;1.0;134.093;4.0;0.144
2021;Knife Talk (with 21 Savage ft. Project Pat);Drake, 21 Savage, Project Pat;canadian hip hop, canadian pop, hip hop, pop rap, rap;242;4:02;2021-09-03;83;0.0635;0.849;0.424;0.0;5.0;-9.579;0.0;145.887;4.0;0.153
2021;Fair Trade (with Travis Scott);Drake, Travis Scott;canadian hip hop, canadian pop, hip hop, pop rap, rap;291;4:51;2021-09-03;86;0.0503;0.666;0.465;0.0;1.0;-8.545;1.0;167.937;4.0;0.292
2021;Son Of A Sinner;Jelly Roll;country rap, nashville hip hop, tennessee hip hop;232;3:52;2021-09-17;80;0.0419;0.365;0.541;2.25e-06;7.0;-7.489;1.0;86.041;4.0;0.329
2021;raining for hours;ame;;131;2:11;2021-08-13;85;0.152;0.231;0.976;0.987;10.0;-27.426;0.0;96.552;5.0;0.00672
2021;7 Summers;Morgan Wallen;contemporary country;210;3:30;2021-01-08;80;0.417;0.466;0.786;6.1e-05;0.0;-5.13;1.0;203.903;4.0;0.571
2021;Wants and Needs (feat. Lil Baby);Drake, Lil Baby;canadian hip hop, canadian pop, hip hop, pop rap, rap;192;3:12;2021-03-05;82;0.0618;0.578;0.449;2.17e-06;1.0;-6.349;1.0;136.006;4.0;0.1
2021;Wildest Dreams (Taylor's Version);Taylor Swift;pop;220;3:40;2021-09-17;87;0.0374;0.583;0.67;0.0001;8.0;-7.289;1.0;140.061;4.0;0.498
2021;All Too Well (10 Minute Version) (Taylor's Version) (From The Vault);Taylor Swift;pop;613;10:13;2021-11-12;87;0.274;0.631;0.518;0.0;0.0;-8.771;1.0;93.023;4.0;0.205
2021;deja vu;Olivia Rodrigo;pop;215;3:35;2021-05-21;88;0.584;0.442;0.612;5.7e-06;2.0;-7.222;1.0;180.917;4.0;0.178
2021;good 4 u;Olivia Rodrigo;pop;178;2:58;2021-05-21;87;0.335;0.563;0.664;0.0;9.0;-5.044;1.0;166.928;4.0;0.688
2021;Cover Me Up;Morgan Wallen;contemporary country;293;4:53;2021-01-08;79;0.232;0.549;0.44;7.37e-06;7.0;-8.192;1.0;128.01;3.0;0.214
2021;Freaks;Surf Curse;dreamo, indie surf, pov: indie, surf punk, vegas indie;147;2:27;2021-05-15;86;3.84e-05;0.345;0.941;0.633;9.0;-9.918;1.0;179.626;4.0;0.407
2021;Sand In My Boots;Morgan Wallen;contemporary country;202;3:22;2021-01-08;79;0.59;0.403;0.537;0.0;3.0;-6.628;1.0;69.877;4.0;0.414
2021;traitor;Olivia Rodrigo;pop;229;3:49;2021-05-21;88;0.691;0.38;0.339;0.0;3.0;-7.885;1.0;100.607;4.0;0.0849
2021;Pain;PinkPantheress;bedroom pop;98;1:38;2021-10-15;83;0.227;0.829;0.617;0.00306;1.0;-8.497;1.0;125.605;4.0;0.81
2021;Happier Than Ever;Billie Eilish;art pop, electropop, pop;298;4:58;2021-07-30;88;0.767;0.332;0.225;0.00349;0.0;-8.697;1.0;81.055;3.0;0.297
2021;2055;Sleepy Hallow;brooklyn drill, nyc rap;123;2:03;2021-06-02;83;0.492;0.829;0.512;0.0;6.0;-5.865;0.0;80.511;4.0;0.638
2021;drivers license;Olivia Rodrigo;pop;242;4:02;2021-05-21;88;0.768;0.561;0.431;1.42e-05;10.0;-8.81;1.0;143.875;4.0;0.137
2021;Shivers;Ed Sheeran;pop, singer-songwriter pop, uk pop;207;3:27;2021-10-29;87;0.281;0.788;0.859;0.0;2.0;-2.724;1.0;141.02;4.0;0.822
